2024-05-14 12:30, failed, 0.000000
2024-05-15 01:08, failed, 0.000000
2024-05-15 12:30, failed, 0.000000
2024-05-16 01:07, failed, 0.000000
2024-05-16 12:30, failed, 0.000000
2024-05-17 01:08, failed, 0.000000
2024-05-17 12:28, failed, 0.000000
2024-05-18 01:06, failed, 0.000000
2024-05-18 12:27, failed, 0.000000
2024-05-19 01:12, failed, 0.000000
2024-05-19 12:27, failed, 0.000000
2024-05-20 01:08, failed, 0.000000
2024-05-20 12:31, failed, 0.000000
2024-05-21 01:07, failed, 0.000000
2024-05-21 12:29, failed, 0.000000
2024-05-22 01:08, failed, 0.000000
2024-05-22 12:30, failed, 0.000000
2024-05-23 01:07, failed, 0.000000
2024-05-23 12:29, failed, 0.000000
2024-05-24 01:08, failed, 0.000000
2024-05-24 12:29, failed, 0.000000
2024-05-25 01:07, failed, 0.000000
2024-05-25 12:28, failed, 0.000000
2024-05-26 01:13, failed, 0.000000
2024-05-26 12:27, failed, 0.000000
2024-05-27 01:09, failed, 0.000000
2024-05-27 12:30, failed, 0.000000
2024-05-28 01:08, failed, 0.000000
2024-05-28 12:29, failed, 0.000000
2024-05-29 01:12, failed, 0.000000
2024-05-29 12:30, failed, 0.000000
